Time - Dev1/ai10	Amplitude - Dev1/ai10
0.801	1.06494
0.8011	1.06165
0.8012	1.05754
0.8013	1.05458
0.8014	1.05113
0.8015	1.04603
0.8016	1.04208
0.8017	1.03813
0.8018	1.03271
0.8019	1.02827
0.802	1.02366
0.8021	1.0184
0.8022	1.01314
0.8023	1.0082
0.8024	1.00278
0.8025	0.996526
0.8026	0.991263
0.8027	0.985343
0.8028	0.978764
0.8029	0.973008
0.803	0.966759
0.8031	0.959687
0.8032	0.952944
0.8033	0.947024
0.8034	0.939788
0.8035	0.93288
0.8036	0.925973
0.8037	0.91775
0.8038	0.910021
0.8039	0.903113
0.804	0.894397
0.8041	0.886996
0.8042	0.879267
0.8043	0.870221
0.8044	0.861999
0.8045	0.854269
0.8046	0.845059
0.8047	0.836014
0.8048	0.827627
0.8049	0.818581
0.805	0.808878
0.8051	0.800326
0.8052	0.790623
0.8053	0.780756
0.8054	0.771217
0.8055	0.761843
0.8056	0.751647
0.8057	0.741615
0.8058	0.731583
0.8059	0.720564
0.806	0.710203
0.8061	0.699842
0.8062	0.688165
0.8063	0.677805
0.8064	0.667115
0.8065	0.655438
0.8066	0.644584
0.8067	0.634058
0.8068	0.621888
0.8069	0.611034
0.807	0.599687
0.8071	0.588668
0.8072	0.57732
0.8073	0.566301
0.8074	0.554296
0.8075	0.542126
0.8076	0.531107
0.8077	0.518937
0.8078	0.506603
0.8079	0.494762
0.808	0.482427
0.8081	0.469764
0.8082	0.45743
0.8083	0.445424
0.8084	0.432267
0.8085	0.419933
0.8086	0.407434
0.8087	0.394606
0.8088	0.382107
0.8089	0.369773
0.809	0.356287
0.8091	0.344282
0.8092	0.331454
0.8093	0.318626
0.8094	0.305798
0.8095	0.293464
0.8096	0.280636
0.8097	0.267315
0.8098	0.254816
0.8099	0.241659
0.81	0.228503
0.8101	0.216004
0.8102	0.202847
0.8103	0.189361
0.8104	0.176534
0.8105	0.163048
0.8106	0.148905
0.8107	0.135912
0.8108	0.122262
0.8109	0.108283
0.811	0.0946331
0.8111	0.0811475
0.8112	0.067004
0.8113	0.0538473
0.8114	0.0405261
0.8115	0.0260537
0.8116	0.0127326
0.8117	-0.000753081
0.8118	-0.0148966
0.8119	-0.0283822
0.812	-0.0413744
0.8121	-0.0560113
0.8122	-0.0696614
0.8123	-0.0828181
0.8124	-0.0963037
0.8125	-0.110612
0.8126	-0.123275
0.8127	-0.137418
0.8128	-0.151397
0.8129	-0.164061
0.813	-0.177711
0.8131	-0.191197
0.8132	-0.204353
0.8133	-0.217017
0.8134	-0.230338
0.8135	-0.243495
0.8136	-0.256322
0.8137	-0.269479
0.8138	-0.282471
0.8139	-0.294641
0.814	-0.307962
0.8141	-0.320626
0.8142	-0.332631
0.8143	-0.345624
0.8144	-0.358287
0.8145	-0.370786
0.8146	-0.383614
0.8147	-0.396441
0.8148	-0.407953
0.8149	-0.42111
0.815	-0.433774
0.8151	-0.445944
0.8152	-0.458607
0.8153	-0.471106
0.8154	-0.482947
0.8155	-0.495117
0.8156	-0.506793
0.8157	-0.517977
0.8158	-0.530475
0.8159	-0.542152
0.816	-0.5535
0.8161	-0.56419
0.8162	-0.576524
0.8163	-0.587214
0.8164	-0.598068
0.8165	-0.609909
0.8166	-0.620599
0.8167	-0.631453
0.8168	-0.64313
0.8169	-0.653655
0.817	-0.664181
0.8171	-0.675035
0.8172	-0.686054
0.8173	-0.695592
0.8174	-0.706776
0.8175	-0.716808
0.8176	-0.726346
0.8177	-0.736543
0.8178	-0.74641
0.8179	-0.755784
0.818	-0.765159
0.8181	-0.774697
0.8182	-0.783578
0.8183	-0.792788
0.8184	-0.801833
0.8185	-0.810385
0.8186	-0.818772
0.8187	-0.827982
0.8188	-0.835711
0.8189	-0.843934
0.819	-0.852322
0.8191	-0.859887
0.8192	-0.867452
0.8193	-0.875675
0.8194	-0.883405
0.8195	-0.889983
0.8196	-0.897713
0.8197	-0.904291
0.8198	-0.911034
0.8199	-0.91827
0.82	-0.924848
0.8201	-0.930769
0.8202	-0.937676
0.8203	-0.943432
0.8204	-0.949188
0.8205	-0.955109
0.8206	-0.961194
0.8207	-0.966621
0.8208	-0.972048
0.8209	-0.977804
0.821	-0.982573
0.8211	-0.987672
0.8212	-0.993428
0.8213	-0.99721
0.8214	-1.00182
0.8215	-1.00708
0.8216	-1.0107
0.8217	-1.01481
0.8218	-1.01941
0.8219	-1.02303
0.822	-1.02632
0.8221	-1.0301
0.8222	-1.03339
0.8223	-1.03602
0.8224	-1.03948
0.8225	-1.0426
0.8226	-1.04457
0.8227	-1.04737
0.8228	-1.05
0.8229	-1.05214
0.823	-1.05444
0.8231	-1.05707
0.8232	-1.05872
0.8233	-1.06036
0.8234	-1.06267
0.8235	-1.06431
0.8236	-1.06579
0.8237	-1.06793
0.8238	-1.06941
0.8239	-1.07072
0.824	-1.07286
0.8241	-1.07368
0.8242	-1.07335
0.8243	-1.07253
0.8244	-1.07072
0.8245	-1.06842
0.8246	-1.0676
0.8247	-1.06612
0.8248	-1.06365
0.8249	-1.06234
0.825	-1.0602
0.8251	-1.0579
0.8252	-1.05658
0.8253	-1.05461
0.8254	-1.05181
0.8255	-1.04951
0.8256	-1.04737
0.8257	-1.04425
0.8258	-1.04145
0.8259	-1.03931
0.826	-1.03553
0.8261	-1.03224
0.8262	-1.02961
0.8263	-1.02599
0.8264	-1.02204
0.8265	-1.01875
0.8266	-1.01399
0.8267	-1.00987
0.8268	-1.00593
0.8269	-1.00165
0.827	-0.996059
0.8271	-0.991619
0.8272	-0.986849
0.8273	-0.981093
0.8274	-0.976488
0.8275	-0.97139
0.8276	-0.964976
0.8277	-0.959714
0.8278	-0.954286
0.8279	-0.947873
0.828	-0.941952
0.8281	-0.936031
0.8282	-0.929289
0.8283	-0.922875
0.8284	-0.916461
0.8285	-0.909389
0.8286	-0.902153
0.8287	-0.896068
0.8288	-0.888009
0.8289	-0.880115
0.829	-0.873866
0.8291	-0.865314
0.8292	-0.857091
0.8293	-0.850019
0.8294	-0.841468
0.8295	-0.833245
0.8296	-0.825022
0.8297	-0.81647
0.8298	-0.80726
0.8299	-0.799202
0.83	-0.790156
0.8301	-0.780124
0.8302	-0.771243
0.8303	-0.762692
0.8304	-0.752495
0.8305	-0.743285
0.8306	-0.733747
0.8307	-0.723386
0.8308	-0.713683
0.8309	-0.703486
0.831	-0.692797
0.8311	-0.682271
0.8312	-0.672404
0.8313	-0.66122
0.8314	-0.650037
0.8315	-0.639841
0.8316	-0.628329
0.8317	-0.617145
0.8318	-0.606456
0.8319	-0.595108
0.832	-0.583925
0.8321	-0.572741
0.8322	-0.561229
0.8323	-0.549553
0.8324	-0.538205
0.8325	-0.527022
0.8326	-0.514523
0.8327	-0.503011
0.8328	-0.491334
0.8329	-0.478671
0.833	-0.466994
0.8331	-0.454989
0.8332	-0.441832
0.8333	-0.429991
0.8334	-0.417328
0.8335	-0.404335
0.8336	-0.391508
0.8337	-0.379831
0.8338	-0.367003
0.8339	-0.353846
0.834	-0.341841
0.8341	-0.328849
0.8342	-0.315856
0.8343	-0.303851
0.8344	-0.290694
0.8345	-0.277866
0.8346	-0.265203
0.8347	-0.252375
0.8348	-0.239054
0.8349	-0.226555
0.835	-0.213727
0.8351	-0.200242
0.8352	-0.186921
0.8353	-0.173928
0.8354	-0.160443
0.8355	-0.147122
0.8356	-0.133965
0.8357	-0.119821
0.8358	-0.106171
0.8359	-0.0930146
0.836	-0.0787066
0.8361	-0.0653854
0.8362	-0.0523932
0.8363	-0.0382497
0.8364	-0.0244352
0.8365	-0.0116074
0.8366	0.00319393
0.8367	0.0166796
0.8368	0.0298363
0.8369	0.0438153
0.837	0.0577943
0.8371	0.0711155
0.8372	0.08493
0.8373	0.0987446
0.8374	0.112395
0.8375	0.125716
0.8376	0.140024
0.8377	0.153016
0.8378	0.166337
0.8379	0.180152
0.838	0.192815
0.8381	0.205643
0.8382	0.219457
0.8383	0.232943
0.8384	0.245442
0.8385	0.258105
0.8386	0.271262
0.8387	0.283925
0.8388	0.297082
0.8389	0.309745
0.839	0.322409
0.8391	0.335237
0.8392	0.348064
0.8393	0.360399
0.8394	0.373062
0.8395	0.38589
0.8396	0.398224
0.8397	0.410723
0.8398	0.424044
0.8399	0.436379
0.84	0.448549
0.8401	0.461377
0.8402	0.47404
0.8403	0.48621
0.8404	0.498709
0.8405	0.510221
0.8406	0.521897
0.8407	0.534396
0.8408	0.546237
0.8409	0.556927
0.841	0.569097
0.8411	0.580774
0.8412	0.591135
0.8413	0.60314
0.8414	0.614323
0.8415	0.625178
0.8416	0.63669
0.8417	0.648037
0.8418	0.658563
0.8419	0.669582
0.842	0.681094
0.8421	0.691619
0.8422	0.70198
0.8423	0.713163
0.8424	0.723524
0.8425	0.733885
0.8426	0.74441
0.8427	0.754278
0.8428	0.763652
0.8429	0.773684
0.843	0.783223
0.8431	0.792432
0.8432	0.802464
0.8433	0.811345
0.8434	0.820226
0.8435	0.8296
0.8436	0.838645
0.8437	0.846375
0.8438	0.85542
0.8439	0.864301
0.844	0.872031
0.8441	0.880418
0.8442	0.88897
0.8443	0.896535
0.8444	0.903936
0.8445	0.912323
0.8446	0.919559
0.8447	0.926466
0.8448	0.93436
0.8449	0.940939
0.845	0.947682
0.8451	0.954753
0.8452	0.961003
0.8453	0.967581
0.8454	0.973995
0.8455	0.98008
0.8456	0.986001
0.8457	0.992415
0.8458	0.997677
0.8459	1.00278
0.846	1.0087
0.8461	1.01429
0.8462	1.01906
0.8463	1.02416
0.8464	1.02958
0.8465	1.0332
0.8466	1.03813
0.8467	1.0429
0.8468	1.04652
0.8469	1.05096
0.847	1.05491
0.8471	1.05803
0.8472	1.06182
0.8473	1.0656
0.8474	1.06807
0.8475	1.07152
0.8476	1.07464
0.8477	1.07711
0.8478	1.07958
0.8479	1.08221
0.848	1.08484
0.8481	1.08649
0.8482	1.08862
0.8483	1.09093
0.8484	1.09224
0.8485	1.09421
0.8486	1.09652
0.8487	1.09783
0.8488	1.09948
0.8489	1.10162
0.849	1.10227
0.8491	1.10425
0.8492	1.10458
0.8493	1.10244
0.8494	1.10112
0.8495	1.09997
0.8496	1.098
0.8497	1.09635
0.8498	1.09487
0.8499	1.09257
0.85	1.09043
0.8501	1.08879
0.8502	1.08649
0.8503	1.08435
0.8504	1.08237
0.8505	1.07974
0.8506	1.07695
0.8507	1.07448
0.8508	1.07185
0.8509	1.06823
0.851	1.06543
0.8511	1.06231
0.8512	1.05836
0.8513	1.05474
0.8514	1.05146
0.8515	1.04619
0.8516	1.04257
0.8517	1.03863
0.8518	1.0332
0.8519	1.02876
0.852	1.02416
0.8521	1.01856
0.8522	1.01347
0.8523	1.00853
0.8524	1.00261
0.8525	0.997019
0.8526	0.991592
0.8527	0.985507
0.8528	0.979258
0.8529	0.973502
0.853	0.967088
0.8531	0.960016
0.8532	0.953767
0.8533	0.947353
0.8534	0.940117
0.8535	0.933374
0.8536	0.926466
0.8537	0.918244
0.8538	0.910678
0.8539	0.903442
0.854	0.895055
0.8541	0.88749
0.8542	0.87976
0.8543	0.871044
0.8544	0.862656
0.8545	0.854433
0.8546	0.845224
0.8547	0.836672
0.8548	0.828449
0.8549	0.81891
0.855	0.809372
0.8551	0.800984
0.8552	0.791281
0.8553	0.781414
0.8554	0.772204
0.8555	0.762501
0.8556	0.751976
0.8557	0.742437
0.8558	0.73224
0.8559	0.721551
0.856	0.711025
0.8561	0.700664
0.8562	0.689317
0.8563	0.678462
0.8564	0.668101
0.8565	0.656096
0.8566	0.645406
0.8567	0.63521
0.8568	0.622875
0.8569	0.612185
0.857	0.601167
0.8571	0.588997
0.8572	0.577978
0.8573	0.567124
0.8574	0.554789
0.8575	0.543442
0.8576	0.531929
0.8577	0.519924
0.8578	0.50759
0.8579	0.495584
0.858	0.483743
0.8581	0.470586
0.8582	0.458745
0.8583	0.446246
0.8584	0.43309
0.8585	0.42092
0.8586	0.408585
0.8587	0.395429
0.8588	0.382765
0.8589	0.370924
0.859	0.357603
0.8591	0.345269
0.8592	0.33277
0.8593	0.319284
0.8594	0.306621
0.8595	0.294286
0.8596	0.280965
0.8597	0.268137
0.8598	0.255638
0.8599	0.242482
0.86	0.229489
0.8601	0.216826
0.8602	0.203176
0.8603	0.190348
0.8604	0.177685
0.8605	0.16387
0.8606	0.15022
0.8607	0.136899
0.8608	0.123085
0.8609	0.109434
0.861	0.0961132
0.8611	0.0822987
0.8612	0.0683197
0.8613	0.0549985
0.8614	0.0416773
0.8615	0.0270405
0.8616	0.0137193
0.8617	0.000398131
0.8618	-0.0139098
0.8619	-0.0273954
0.862	-0.0403877
0.8621	-0.0550245
0.8622	-0.0683457
0.8623	-0.0818313
0.8624	-0.0958104
0.8625	-0.109625
0.8626	-0.122617
0.8627	-0.136761
0.8628	-0.150411
0.8629	-0.16291
0.863	-0.176889
0.8631	-0.19021
0.8632	-0.203038
0.8633	-0.21603
0.8634	-0.229515
0.8635	-0.242672
0.8636	-0.255336
0.8637	-0.268657
0.8638	-0.280991
0.8639	-0.293654
0.864	-0.30714
0.8641	-0.319475
0.8642	-0.331809
0.8643	-0.345295
0.8644	-0.3573
0.8645	-0.36947
0.8646	-0.382462
0.8647	-0.395126
0.8648	-0.407131
0.8649	-0.420123
0.865	-0.432951
0.8651	-0.444957
0.8652	-0.457127
0.8653	-0.469955
0.8654	-0.481631
0.8655	-0.493966
0.8656	-0.505971
0.8657	-0.517483
0.8658	-0.529489
0.8659	-0.54133
0.866	-0.552348
0.8661	-0.563861
0.8662	-0.575537
0.8663	-0.586227
0.8664	-0.597246
0.8665	-0.609251
0.8666	-0.619612
0.8667	-0.63096
0.8668	-0.641814
0.8669	-0.652833
0.867	-0.663194
0.8671	-0.674542
0.8672	-0.685231
0.8673	-0.694606
0.8674	-0.705789
0.8675	-0.715985
0.8676	-0.725688
0.8677	-0.73572
0.8678	-0.745917
0.8679	-0.754633
0.868	-0.764665
0.8681	-0.773875
0.8682	-0.782427
0.8683	-0.791965
0.8684	-0.801504
0.8685	-0.809234
0.8686	-0.818279
0.8687	-0.826995
0.8688	-0.835218
0.8689	-0.843441
0.869	-0.8515
0.8691	-0.859722
0.8692	-0.867123
0.8693	-0.875346
0.8694	-0.882418
0.8695	-0.88949
0.8696	-0.897384
0.8697	-0.903798
0.8698	-0.910705
0.8699	-0.917941
0.87	-0.92419
0.8701	-0.93044
0.8702	-0.937018
0.8703	-0.943268
0.8704	-0.948366
0.8705	-0.954944
0.8706	-0.961029
0.8707	-0.965963
0.8708	-0.971555
0.8709	-0.977311
0.871	-0.982245
0.8711	-0.987178
0.8712	-0.992605
0.8713	-0.996552
0.8714	-1.00165
0.8715	-1.00658
0.8716	-1.01053
0.8717	-1.01448
0.8718	-1.01908
0.8719	-1.0227
0.872	-1.02599
0.8721	-1.0301
0.8722	-1.03306
0.8723	-1.03586
0.8724	-1.03948
0.8725	-1.04227
0.8726	-1.04441
0.8727	-1.04721
0.8728	-1.05
0.8729	-1.05181
0.873	-1.05428
0.8731	-1.05674
0.8732	-1.05822
0.8733	-1.06036
0.8734	-1.06267
0.8735	-1.06398
0.8736	-1.06595
0.8737	-1.0676
0.8738	-1.06875
0.8739	-1.07039
0.874	-1.0727
0.8741	-1.07352
0.8742	-1.07352
0.8743	-1.07286
0.8744	-1.07089
0.8745	-1.06875
0.8746	-1.0676
0.8747	-1.06595
0.8748	-1.06365
0.8749	-1.06267
0.875	-1.06118
0.8751	-1.05872
0.8752	-1.05691
0.8753	-1.05461
0.8754	-1.05148
0.8755	-1.04951
0.8756	-1.04786
0.8757	-1.04441
0.8758	-1.04194
0.8759	-1.03931
0.876	-1.03586
0.8761	-1.0329
0.8762	-1.02977
0.8763	-1.02616
0.8764	-1.02221
0.8765	-1.01908
0.8766	-1.01481
0.8767	-1.0102
0.8768	-1.00626
0.8769	-1.00149
0.877	-0.996552
0.8771	-0.992441
0.8772	-0.987343
0.8773	-0.981751
0.8774	-0.976817
0.8775	-0.97139
0.8776	-0.965141
0.8777	-0.960207
0.8778	-0.954615
0.8779	-0.947873
0.878	-0.942445
0.8781	-0.936689
0.8782	-0.929618
0.8783	-0.923368
0.8784	-0.917119
0.8785	-0.909718
0.8786	-0.902811
0.8787	-0.896561
0.8788	-0.888503
0.8789	-0.881102
0.879	-0.87403
0.8791	-0.866136
0.8792	-0.857913
0.8793	-0.850842
0.8794	-0.842125
0.8795	-0.833573
0.8796	-0.825844
0.8797	-0.816963
0.8798	-0.808247
0.8799	-0.799695
0.88	-0.790979
0.8801	-0.781111
0.8802	-0.772559
0.8803	-0.762856
0.8804	-0.753153
0.8805	-0.743943
0.8806	-0.734569
0.8807	-0.723715
0.8808	-0.714341
0.8809	-0.704144
0.881	-0.693454
0.8811	-0.683093
0.8812	-0.672897
0.8813	-0.661549
0.8814	-0.650531
0.8815	-0.640663
0.8816	-0.628822
0.8817	-0.617639
0.8818	-0.607442
0.8819	-0.595766
0.882	-0.584418
0.8821	-0.573564
0.8822	-0.562545
0.8823	-0.550539
0.8824	-0.539192
0.8825	-0.52768
0.8826	-0.515674
0.8827	-0.503998
0.8828	-0.492321
0.8829	-0.479
0.883	-0.467652
0.8831	-0.455647
0.8832	-0.442161
0.8833	-0.43032
0.8834	-0.418314
0.8835	-0.405158
0.8836	-0.392988
0.8837	-0.380653
0.8838	-0.367661
0.8839	-0.354669
0.884	-0.343157
0.8841	-0.329507
0.8842	-0.316843
0.8843	-0.304838
0.8844	-0.291845
0.8845	-0.278689
0.8846	-0.266519
0.8847	-0.253527
0.8848	-0.240205
0.8849	-0.227542
0.885	-0.21455
0.8851	-0.2009
0.8852	-0.188236
0.8853	-0.17508
0.8854	-0.161101
0.8855	-0.148108
0.8856	-0.134787
0.8857	-0.120973
0.8858	-0.107158
0.8859	-0.0938368
0.886	-0.0800223
0.8861	-0.0663722
0.8862	-0.0527221
0.8863	-0.0392365
0.8864	-0.0254219
0.8865	-0.0124297
0.8866	0.00187826
0.8867	0.0156928
0.8868	0.0286851
0.8869	0.0431575
0.887	0.0568076
0.8871	0.0699643
0.8872	0.0834499
0.8873	0.0979223
0.8874	0.111079
0.8875	0.124729
0.8876	0.139037
0.8877	0.152029
0.8878	0.165186
0.8879	0.179001
0.888	0.192157
0.8881	0.20515
0.8882	0.2188
0.8883	0.231463
0.8884	0.243797
0.8885	0.257283
0.8886	0.270275
0.8887	0.282774
0.8888	0.295931
0.8889	0.308923
0.889	0.321258
0.8891	0.334579
0.8892	0.346913
0.8893	0.359083
0.8894	0.37224
0.8895	0.385397
0.8896	0.397238
0.8897	0.409901
0.8898	0.422893
0.8899	0.434899
0.89	0.447726
0.8901	0.460883
0.8902	0.47256
0.8903	0.48473
0.8904	0.497229
0.8905	0.509234
0.8906	0.520911
0.8907	0.533574
0.8908	0.545251
0.8909	0.556434
0.891	0.568275
0.8911	0.579623
0.8912	0.590641
0.8913	0.602647
0.8914	0.613337
0.8915	0.624026
0.8916	0.636032
0.8917	0.647215
0.8918	0.657412
0.8919	0.668759
0.892	0.680271
0.8921	0.690632
0.8922	0.701487
0.8923	0.712341
0.8924	0.722702
0.8925	0.732734
0.8926	0.743259
0.8927	0.75362
0.8928	0.762994
0.8929	0.773026
0.893	0.7824
0.8931	0.79161
0.8932	0.801807
0.8933	0.810852
0.8934	0.819733
0.8935	0.829107
0.8936	0.837823
0.8937	0.846375
0.8938	0.855091
0.8939	0.863808
0.894	0.871373
0.8941	0.880089
0.8942	0.888312
0.8943	0.895384
0.8944	0.903278
0.8945	0.911336
0.8946	0.918737
0.8947	0.925973
0.8948	0.933703
0.8949	0.940445
0.895	0.947517
0.8951	0.954424
0.8952	0.960838
0.8953	0.966923
0.8954	0.973995
0.8955	0.979751
0.8956	0.985507
0.8957	0.991757
0.8958	0.997184
0.8959	1.00245
0.896	1.0087
0.8961	1.01396
0.8962	1.01856
0.8963	1.02366
0.8964	1.02909
0.8965	1.03304
0.8966	1.03813
0.8967	1.04307
0.8968	1.04669
0.8969	1.0508
0.897	1.05474
0.8971	1.05787
0.8972	1.06182
0.8973	1.06543
0.8974	1.0679
0.8975	1.0707
0.8976	1.07448
0.8977	1.07678
0.8978	1.07908
0.8979	1.08221
0.898	1.08418
0.8981	1.08632
0.8982	1.08895
0.8983	1.09093
0.8984	1.09224
0.8985	1.09438
0.8986	1.09652
0.8987	1.09767
0.8988	1.09964
0.8989	1.10112
0.899	1.1026
0.8991	1.10425
0.8992	1.1049
0.8993	1.10227
0.8994	1.10112
0.8995	1.10046
0.8996	1.09783
0.8997	1.09652
0.8998	1.09487
0.8999	1.09306
0.9	1.09093
0.9001	1.08928
0.9002	1.08665
0.9003	1.08484
0.9004	1.08237
0.9005	1.07991
0.9006	1.07728
0.9007	1.07497
0.9008	1.07201
0.9009	1.06889
0.901	1.06593
0.9011	1.06297
0.9012	1.05869
0.9013	1.05524
0.9014	1.05195
0.9015	1.04652
0.9016	1.0434
0.9017	1.03896
0.9018	1.03369
0.9019	1.02925
0.902	1.02465
0.9021	1.01906
0.9022	1.01396
0.9023	1.0087
0.9024	1.0031
0.9025	0.997348
0.9026	0.99225
0.9027	0.986001
0.9028	0.979587
0.9029	0.97416
0.903	0.967581
0.9031	0.961003
0.9032	0.954918
0.9033	0.948011
0.9034	0.940445
0.9035	0.934032
0.9036	0.926631
0.9037	0.918737
0.9038	0.911665
0.9039	0.904265
0.904	0.895713
0.9041	0.888148
0.9042	0.880582
0.9043	0.871208
0.9044	0.863643
0.9045	0.855091
0.9046	0.846375
0.9047	0.837494
0.9048	0.829107
0.9049	0.819733
0.905	0.810687
0.9051	0.801478
0.9052	0.792103
0.9053	0.782565
0.9054	0.773026
0.9055	0.762994
0.9056	0.752962
0.9057	0.743424
0.9058	0.732734
0.9059	0.722373
0.906	0.712176
0.9061	0.701487
0.9062	0.689974
0.9063	0.679778
0.9064	0.668759
0.9065	0.657412
0.9066	0.646393
0.9067	0.635867
0.9068	0.623698
0.9069	0.613008
0.907	0.601989
0.9071	0.589983
0.9072	0.578965
0.9073	0.567781
0.9074	0.555612
0.9075	0.543935
0.9076	0.532587
0.9077	0.520253
0.9078	0.508247
0.9079	0.496735
0.908	0.484401
0.9081	0.471902
0.9082	0.459567
0.9083	0.447233
0.9084	0.433912
0.9085	0.422071
0.9086	0.409079
0.9087	0.396415
0.9088	0.384245
0.9089	0.371746
0.909	0.358425
0.9091	0.345762
0.9092	0.333427
0.9093	0.319942
0.9094	0.307607
0.9095	0.294944
0.9096	0.281787
0.9097	0.269289
0.9098	0.256625
0.9099	0.243633
0.91	0.230805
0.9101	0.217813
0.9102	0.204327
0.9103	0.190842
0.9104	0.178014
0.9105	0.164857
0.9106	0.150878
0.9107	0.137886
0.9108	0.124565
0.9109	0.110421
0.911	0.0971
0.9111	0.0832854
0.9112	0.0696353
0.9113	0.0563142
0.9114	0.0426641
0.9115	0.0285206
0.9116	0.0145416
0.9117	0.00138489
0.9118	-0.0127586
0.9119	-0.0262442
0.912	-0.0395654
0.9121	-0.0542022
0.9122	-0.067359
0.9123	-0.0806801
0.9124	-0.0949881
0.9125	-0.108474
0.9126	-0.121301
0.9127	-0.135774
0.9128	-0.149424
0.9129	-0.162252
0.913	-0.175737
0.9131	-0.189388
0.9132	-0.201557
0.9133	-0.215536
0.9134	-0.228529
0.9135	-0.241192
0.9136	-0.254349
0.9137	-0.267341
0.9138	-0.279675
0.9139	-0.292832
0.914	-0.305989
0.9141	-0.318488
0.9142	-0.330987
0.9143	-0.343979
0.9144	-0.356313
0.9145	-0.368977
0.9146	-0.381969
0.9147	-0.394468
0.9148	-0.406144
0.9149	-0.419301
0.915	-0.431636
0.9151	-0.44397
0.9152	-0.456469
0.9153	-0.469132
0.9154	-0.480973
0.9155	-0.492979
0.9156	-0.505149
0.9157	-0.516661
0.9158	-0.528502
0.9159	-0.540836
0.916	-0.551855
0.9161	-0.563367
0.9162	-0.57455
0.9163	-0.585405
0.9164	-0.596588
0.9165	-0.6081
0.9166	-0.619119
0.9167	-0.629809
0.9168	-0.641485
0.9169	-0.651846
0.917	-0.662043
0.9171	-0.673719
0.9172	-0.684245
0.9173	-0.694441
0.9174	-0.705295
0.9175	-0.715163
0.9176	-0.72503
0.9177	-0.735227
0.9178	-0.744766
0.9179	-0.75414
0.918	-0.763843
0.9181	-0.773381
0.9182	-0.782098
0.9183	-0.791307
0.9184	-0.800353
0.9185	-0.80874
0.9186	-0.817621
0.9187	-0.826666
0.9188	-0.834396
0.9189	-0.842454
0.919	-0.851171
0.9191	-0.858407
0.9192	-0.866465
0.9193	-0.874853
0.9194	-0.88176
0.9195	-0.888832
0.9196	-0.89689
0.9197	-0.903798
0.9198	-0.910211
0.9199	-0.917448
0.92	-0.924026
0.9201	-0.929782
0.9202	-0.937018
0.9203	-0.942774
0.9204	-0.94853
0.9205	-0.954451
0.9206	-0.960865
0.9207	-0.965141
0.9208	-0.971555
0.9209	-0.976817
0.921	-0.981587
0.9211	-0.986849
0.9212	-0.992277
0.9213	-0.996552
0.9214	-1.00165
0.9215	-1.00593
0.9216	-1.0102
0.9217	-1.01431
0.9218	-1.01875
0.9219	-1.02254
0.922	-1.02566
0.9221	-1.02994
0.9222	-1.03273
0.9223	-1.03553
0.9224	-1.03931
0.9225	-1.04194
0.9226	-1.04425
0.9227	-1.04737
0.9228	-1.04967
0.9229	-1.05198
0.923	-1.05461
0.9231	-1.05674
0.9232	-1.05822
0.9233	-1.06069
0.9234	-1.0625
0.9235	-1.06332
0.9236	-1.06579
0.9237	-1.06743
0.9238	-1.06924
0.9239	-1.07072
0.924	-1.0722
0.9241	-1.07319
0.9242	-1.07352
0.9243	-1.0727
0.9244	-1.07105
0.9245	-1.06908
0.9246	-1.06809
0.9247	-1.06595
0.9248	-1.06415
0.9249	-1.06299
0.925	-1.06102
0.9251	-1.05855
0.9252	-1.05691
0.9253	-1.05494
0.9254	-1.05214
0.9255	-1.05
0.9256	-1.04753
0.9257	-1.04457
0.9258	-1.04244
0.9259	-1.03964
0.926	-1.03602
0.9261	-1.03323
0.9262	-1.0301
0.9263	-1.02632
0.9264	-1.0227
0.9265	-1.01875
0.9266	-1.01464
0.9267	-1.01037
0.9268	-1.00675
0.9269	-1.00165
0.927	-0.997046
0.9271	-0.992605
0.9272	-0.987507
0.9273	-0.98208
0.9274	-0.977146
0.9275	-0.972048
0.9276	-0.965634
0.9277	-0.960865
0.9278	-0.955109
0.9279	-0.948366
0.928	-0.942939
0.9281	-0.937183
0.9282	-0.929618
0.9283	-0.923862
0.9284	-0.917448
0.9285	-0.910211
0.9286	-0.903633
0.9287	-0.897055
0.9288	-0.888667
0.9289	-0.881596
0.929	-0.874688
0.9291	-0.866465
0.9292	-0.858407
0.9293	-0.851664
0.9294	-0.842619
0.9295	-0.834067
0.9296	-0.826502
0.9297	-0.817785
0.9298	-0.80874
0.9299	-0.800682
0.93	-0.791472
0.9301	-0.781933
0.9302	-0.773546
0.9303	-0.764007
0.9304	-0.753975
0.9305	-0.744601
0.9306	-0.735391
0.9307	-0.72503
0.9308	-0.715163
0.9309	-0.705131
0.931	-0.694112
0.9311	-0.683916
0.9312	-0.67339
0.9313	-0.662536
0.9314	-0.651353
0.9315	-0.641321
0.9316	-0.629973
0.9317	-0.618625
0.9318	-0.607771
0.9319	-0.596752
0.932	-0.58524
0.9321	-0.574879
0.9322	-0.563038
0.9323	-0.551362
0.9324	-0.540672
0.9325	-0.528666
0.9326	-0.516332
0.9327	-0.505313
0.9328	-0.493143
0.9329	-0.48048
0.933	-0.46831
0.9331	-0.456469
0.9332	-0.443806
0.9333	-0.431471
0.9334	-0.418808
0.9335	-0.406144
0.9336	-0.39381
0.9337	-0.381147
0.9338	-0.368154
0.9339	-0.355984
0.934	-0.343486
0.9341	-0.330493
